"","x"
"1136","Earth"
"1137","New York"
"1138","Philadelphia, PA"
"1139","New Jersey, USA"
"1140","Cincinnati, OH"
"1141","hou."
"1142","Los Angeles, CA"
"1143","Galveston, Texas"
"1144","Quinte West, Ontario"
"1145","Texas, USA"
"1146","Falls Church VA 22042 USA"
"1147","Tennessee"
"1148","Talladega Alabama"
"1149","Washington"
"1150","Amerikkka "
"1151","Houma, LA"
"1152","Columbus, OH"
"1153","Miami, FL, USA"
"1154","Savannah Ga"
"1155","Round Rock, TX"
"1156","Philadelphia, PA"
"1157","Ann Arbor, MI"
"1158","Wherever Bron Is"
"1159","London, England"
"1160","Atlanta, GA"
"1161","Buffalo, NY"
"1162","Georgia, USA"
"1163","United States"
"1164","Washington, DC"
"1165","Chicago, IL"
"1166","Austin, TX"
"1167","Pennsylvania, USA"
"1168","New York"
"1169","Canada, US "
"1170","Puerto Rico, USA"
"1171","Ohio, USA"
"1172","Wytheville, VA"
"1173","dressing room"
"1174","Houston, Texas"
"1175","Israel"
"1176","Oregon, USA"
"1177","USA"
"1178","Pennsylvania, USA"
"1179","galliano"
"1180","United States"
"1181","sydney/los angeles"
"1182","canada"
"1183","Spokane, WA"
"1184","Los Angeles, CA"
"1185","Stony Brook, NY"
"1186","USA"
"1187","Redford, MI"
"1188","Lancaster and York, Pa."
"1189","Coral Springs, Fl"
"1190","Chicago, IL"
"1191","Arvada, CO"
"1192","Atlanta, GA"
"1193","Texas"
"1194","united kingdom"
"1195","New York City"
"1196","California, USA"
"1197","New York, NY"
"1198","Greenville, SC"
"1199","Los Angeles, CA"
"1200","New York"
"1201","MONTGOMERY, AL"
"1202","Arkansas"
"1203","Los Angeles, CA"
"1204","Atlanta, GA"
"1205","Florida, USA"
"1206","California "
"1207","Galveston, TX"
"1208","Texas, USA"
"1209","Algiers,  LA"
"1210","Albuquerque, NM"
"1211","Framingham, MA"
"1212","Delphos, OH"
"1213","Tampa, FL"
"1214","Bowling Green, KY"
"1215","Ohio"
"1216","United States"
"1217","Duluth, MN"
"1218","New Jersey, USA"
"1219","Maine, USA"
"1220","Missouri"
"1221","Connecticut, USA"
"1222","New York"
"1223","Arizona, USA"
"1224","United States"
"1225","USA"
"1226","Harrisonburg, VA"
"1227","USA"
"1228","California, USA"
"1229","San Antonio, TX"
"1230","Pennsylvania"
"1231","United States"
"1232","Texas, USA"
"1233","De Queen, AR"
"1234","New Jersey, USA"
"1235","Maine, USA"
"1236","Imperial, MO"
"1237","Earth"
"1238","Dallas, TX"
"1239","http://www.drjohnbergman.com/"
"1240"," "
"1241","Orlando, Fl"
"1242","USA"
"1243","United States"
"1244","Dallas, TX"
"1245","Sumter, SC"
"1246","Centennial,CO"
"1247","Maryland"
"1248","Orillia, Ontario"
"1249","Salisbury, MD"
"1250","Maine, USA"
"1251","Big Rapids, MI"
"1252","Canada, Ottawa"
"1253","Batavia, OH"
"1254","Alternate World"
"1255","Okeechobee, FL"
"1256","Missouri, USA"
"1257","Newbury Park, CA"
"1258","Gaithersburg, MD"
"1259","Targetonmyback <U+2604><U+FE0F>Massachusetts"
"1260","California, USA"
"1261","texas"
"1262","Land of the free because of the Brave!"
"1263","Belgium"
"1264","Princeton, N.J."
"1265","Chloe’s"
"1266","Las Vegas, NV"
"1267","Alpharetta, GA"
"1268","chicago"
"1269","Taylor Arkansas USA"
"1270","Tennessee, USA"
"1271","Utah"
"1272","Charlotte, NC"
"1273","Arlington Tx "
"1274","USA"
"1275","Boston, MA"
"1276","The Library"
"1277","NH"
"1278","Internet"
"1279","Tampa, FL"
"1280","Fort Washington, MD"
"1281","Fairfield, CA"
"1282","Canada"
"1283","LA & Cape Cod"
"1284","North Carolina, USA"
"1285","Texas  "
"1286","Silver Spring, MD"
"1287","Australia"
"1288","Atlanta"
"1289","San Antonio"
"1290","West Virginia, USA"
"1291","Athens, GA"
"1292","Iselin "
"1293","Miami, Florida USA"
"1294","Northern California"
"1295","louisiana"
"1296","Philadelphia, PA"
"1297","Georgia"
"1298","los angeles"
"1299","Stockton, CA"
"1300","<U+092A><U+094D><U+0930><U+092F><U+093E><U+0917><U+0930><U+093E><U+091C> (Allahabad) India"
"1301","Eastern Massachusetts"
"1302","Homburg, Deutschland"
"1303","iPhone: 40.709961,-73.896317"
"1304","Ames, IA"
"1305","Manhattan, NY"
"1306","Columbus, OH"
"1307","Bridgeville, PA"
"1308","Home, Denmark"
"1309","Alexandria, VA"
"1310","Toronto, Ontario"
"1311","Coeur d'Alene, ID"
"1312","East Carolina University"
"1313","US"
"1314","Trenton, NJ"
"1315","Chicago, IL"
"1316","Colorado Springs, CO"
"1317","Earth"
"1318","NC"
"1319","Austin, Texas"
"1320","Atlanta, GA"
"1321","St Louis, MO"
"1322","Indianapolis, IN"
"1323","The Woodlands, TX"
"1324","Old Bethpage, NY"
"1325","New Orleans, LA"
"1326","Canada"
"1327","Roanoke, VA"
"1328","Newport News, VA"
"1329","Edison, NJ"
"1330","KY"
"1331","Pennsylvania Dutch Country"
"1332","Massachusetts, USA"
"1333","Kentucky, USA"
"1334","Tacoma, WA"
"1335","Washington, DC"
"1336","SaneVille, LogicTown"
"1337","Chicagoland Area"
"1338","Talladega, AL"
"1339","Austin, Texas"
"1340","Texas, USA"
"1341","mia"
"1342","California, USA"
"1343","Grand Island Nebraska "
"1344","Bowling Green, KY"
"1345","Greenwood Village, CO"
"1346","Space Mountain "
"1347","Plainview, TX"
"1348","Paradise, NV"
"1349","New Jersey, USA"
"1350","Georgia, USA"
"1351","New Jersey"
"1352","CO"
"1353","Grants, NM"
"1354","Valrico, FL"
"1355","Houston, Texas"
"1356","South Carolina, USA"
"1357","Coventry, RI"
"1358","Paris, France"
"1359","Washington, D.C."
"1360","Chicago, IL"
"1361","New York, NY"
"1362","MS"
"1363","Pequot Lakes, MN"
"1364","In your head"
"1365","broward"
"1366","Scotland"
"1367","A spicy place known as India "
"1368","New York"
"1369","Charlotte, NC"
"1370","San Francisco, CA"
"1371","Los Angeles"
"1372","Ames, IA"
"1373","Milwaukee, WI"
"1374","Brooklyn, Queens, Long Island"
"1375","Corpus Christi, TX"
"1376","New York, New York"
"1377","Houston, TX"
"1378","Florida"
"1379","San Diego, California"
"1380","Now United "
"1381","Commerce, TX"
"1382","Newark, DE"
"1383","Canada"
"1384","<U+0001F53A><U+FE0F>lighting<U+0001F53A><U+FE0F>work<U+0001F53A><U+FE0F>fun"
"1385","tx"
"1386","Charlotte, NC"
"1387","USA"
"1388","Houston, TX"
"1389","Oregon, USA"
"1390","Ireland"
"1391","The Moon"
"1392","Franklin, TN"
"1393","Greensburg, PA"
"1394","Capital, British Columbia"
"1395","California, USA"
"1396","Little Silver, NJ"
"1397","Mount Kisco, NY"
"1398","Texas"
"1399","maryland"
"1400","Chicago, NYC, LA"
"1401","Gilroy, CA"
"1402","Wilkes-Barre, PA"
"1403","Boise, ID"
"1404","Canada"
"1405","Oklahoma"
"1406","Atlanta, GA"
"1407","Orange County, CA"
"1408","Fort Worth, TX | Nashville, TN"
"1409","Texas, USA"
"1410","Louisville"
"1411","Lexington, KY"
"1412","Bogotá, D.C., Colombia"
"1413","Snow Hill, North Carolina "
"1414","Seattle, WA"
"1415","Somerset, NJ"
"1416","Defense rt*US Gov.prevails(Committed)*Foreign Policy-USA(baseline)b/c world's embassies(US linked)are attached*RT Quota Full-press LIKE(info"
"1417","Los Angeles, CA • Syracuse, NY"
"1418","Corpus Christi, TX"
"1419","Cynthiana, Kentucky"
"1420","Bethesda, MD"
"1421","Hollywood"
"1422","Mlb | bts | cnco || [<U+0001F1FA><U+0001F1FE>]"
"1423","Morgantown, WV"
"1424","Writer,Entertainer. 18+"
"1425","Washington, DC"
"1426","San Diego"
"1427","Rolla, MO"
"1428","Manhattan, NY"
"1429","Columbus, OH"
"1430","St Louis, MO"
"1431","london- earls court sw5"
"1432","London Earls Court sw5"
"1433","Sw5 earls court london"
"1434","Instagram: @ttm71010"
"1435","Cincinnati, OH"
"1436","Edgewater, Chicago"
"1437","mostly haifa"
"1438","Ashland, OR, USA"
"1439","Portland, Maine"
"1440","United States"
"1441","Celldömölk, Magyarország"
"1442","The Woodlands Texas"
"1443","Asbury Park, NJ"
"1444","Alpharetta, GA"
"1445","ARGENTINA.BS.AS."
"1446","England, United Kingdom"
"1447","Atlanta, GA"
"1448","Alabama"
"1449","Upland, CA"
"1450","Corpus Christi, TX"
"1451","Harry’s Gucci Back Pocket"
"1452","918"
"1453","Boston, MA"
"1454","California, USA"
"1455","NYC-USA"
"1456","Danvers, MA"
"1457","Austin, TX"
"1458","Salem Oregon"
"1459","Spokane, Washington"
"1460","#AuditTheFed"
"1461","Atlanta, GA"
"1462","9001 Wakarusa St, La Mesa, CA"
"1463","Cary, NC"
"1464","Colorado Springs, CO"
"1465","STL"
"1466","California, USA"
"1467","Massachusetts, USA"
"1468","San Antonio, TX"
"1469","Whitewater, WI"
"1470","La Mesa, CA"
"1471","Galveston, TX"
"1472","Madison, WI"
"1473","Gaia "
"1474","Lincoln, NE"
"1475","Memphis, TN"
"1476","Illinois, USA"
"1477","Maryland"
"1478","Woodland Hills, Los Angeles"
"1479","Los Angeles, CA"
"1480","Pittsburgh"
"1481","United States"
"1482","stab city"
"1483","Chicago, IL"
"1484","West Virginia"
"1485","Maryland, USA"
"1486","Always in your heart"
"1487","Hamilton, Ontario"
"1488","Hendersonville, TN"
"1489","New York, NY"
"1490","United States"
"1491","Southwestern Ohio"
"1492","Wilmington,North Carolina, USA"
"1493","New York"
"1494","Canada"
"1495","United States"
"1496","Delaware, USA"
"1497","Central Pennsylvania"
"1498","Austin, TX"
"1499","United States"
"1500","#pkmkb"
"1501","Florida, USA"
"1502","Sacramento, CA"
"1503","Orlando, FL"
"1504","Jacksonville Beach, FL"
"1505","Principado de Asturias, España"
"1506","Rocky Mount, NC"
"1507","Santa Barbara, CA"
"1508","Maryland, USA"
"1509","Virginia Beach, VA"
"1510","Washington DC"
"1511","Arlington, TX"
"1512","Good ol' US of A"
"1513","Lethbridge, Alberta"
"1514","Austin, TX"
"1515","Cleveland, OH"
"1516","somewhere in texas "
"1517","south side"
"1518","TUSKEGEE,ALABAMA"
"1519","United States"
"1520","Greensboro, NC"
"1521","Kanpur, India"
"1522","Florida, USA"
"1523","Okmulgee, OK"
"1524","Las Vegas, Nevada"
"1525","Almada, Portugal"
"1526","br,la"
"1527","Miami, FL"
"1528","Keansburg, NJ"
"1529","Willard, OH"
"1530","Washington, D.C."
"1531","Oceanside, New York"
"1532","New York"
"1533","Louisiana, USA"
"1534","Boston, MA"
"1535","Chicago, IL"
"1536","San Francisco"
"1537","Cleveland, OH"
"1538","Omaha, NE"
"1539","Lakeland , FL"
"1540","Philadelphia, PA"
"1541","Columbus, Ohio"
"1542","Los Angeles, CA"
"1543","Indiana, USA"
"1544","California, USA"
"1545","Beverly Hills, CA"
"1546","United States"
"1547","Flagstaff, AZ"
"1548","Texas and Colorado"
"1549","Ohio, USA"
"1550","San Diego, California"
"1551","Denver, CO"
"1552","south florida "
"1553","Dallas, TX"
"1554","Southern California"
"1555","Winter Park, FL"
"1556","Omaha, NE"
"1557","Texas USA"
"1558","Hackensack NJ"
"1559","Lincoln, Nebraska"
"1560","Michigan, USA"
"1561","Philadelphia, PA"
"1562","Dallas, TX"
"1563","Bethesda, MD"
"1564","Washington, DC"
"1565","Durham, NC"
"1566","West Warwick, Rhode Island"
"1567","Middletown, NY"
"1568","Bile City"
"1569","Mesquite, TX"
"1570","Las Vegas, Nevada"
"1571","Valdosta, GA"
"1572","SIlver Spring, Maryland USA"
"1573","Texas, USA"
"1574","IN, USA"
"1575","BAYAREA!!!!"
"1576","United States"
"1577","Southcoast, LA. USA"
"1578","Indiana, USA"
"1579","Nebraska "
"1580","Rockville, MD"
"1581","d*tx"
"1582","Nashville, TN"
"1583","Los Angeles, CA"
"1584","Winnipeg, Manitoba"
"1585","Columbia, SC"
"1586","Mississippi, USA"
"1587","Tampa, FL"
"1588","Mission, Texas"
"1589","Austin, TX"
"1590","Rockville, MD"
"1591","Dallas, TX"
"1592","Tega Cay, SC"
"1593","Pennsylvania, USA"
"1594","Charleston, WV"
"1595","United States"
"1596","lexington ky"
"1597","Michigan"
"1598","Canada"
"1599","Loop, Chicago"
"1600","Bradford-on-Avon, England"
"1601","St. Louis, MO"
"1602","Florida, USA"
"1603","where ever the good music is"
"1604","New York, NY"
"1605","Belgium"
"1606","Los Angeles, CA"
"1607","Shreveport, LA"
"1608","Ireland"
"1609","Melbourne,Australia"
"1610","Union Beach, NJ"
"1611","Tucson, AZ"
"1612","Ann Arbor, MI"
"1613","NC"
"1614","USA"
"1615","Marshfield, VT "
"1616","Chapel Hill, NC"
"1617","Washington, DC"
"1618","Chicago, IL"
"1619","Dorchester, MA"
"1620","Asheville, NC"
"1621","Arkansas, USA"
"1622","United States"
"1623","United States"
"1624","Lake arrowhead ca"
"1625","the city, cali "
"1626","New York, USA"
"1627","Delaware USA"
"1628","Alabama, USA"
"1629","Arkansas"
"1630","Michigan, USA"
"1631","Ada, OK"
"1632","Newtown Square, Pa."
"1633","Bakersfield, CA"
"1634","México"
"1635","Chicago, IL"
"1636","Montreal"
"1637","Toronto, Ontario"
"1638","Cochin, India"
"1639","Ypsilanti Michigan"
"1640","Where it always rains"
"1641","United States"
"1642","Beverly Hills, CA"
"1643","Tampa, FL"
"1644","Republic of Texas "
"1645","California, USA"
"1646","Florida, USA"
"1647","cotonou bénin"
"1648","Pittsburgh, PA"
"1649","Virginia, USA"
"1650","Kapenguria"
"1651","Washington, USA"
"1652","On a Mission"
"1653","Republic of the Philippines"
"1654","Oklahoma, USA"
"1655","Castle Rock, CO"
"1656","The Villages, FL"
"1657","Arizona, USA"
"1658","Miami , FL"
"1659","New York, USA"
"1660","North Carolina"
"1661","Baltimore, MD"
"1662","Arnold, MO"
"1663","Alexandria, VA"
"1664","los angeles/orange county "
"1665","Mount Pleasant, SC"
"1666","New York, NY"
"1667","westport washington"
"1668","Chicago, IL"
"1669","Brooklyn, NY"
"1670","Cleveland, Ohio"
"1671","Monrovia, CA"
"1672","Canada"
"1673","Miami, FL"
"1674","Kentucky, USA"
"1675","Canada"
"1676","aisle 9 <U+0001F6D2>"
"1677","Boston, MA"
"1678","Bangor, Northern Ireland"
"1679","Lumberton, TX"
"1680","Memphis, TN"
"1681","granby NY"
"1682","Shreveport, LA"
"1683","Annandale, VA"
"1684","Canada"
"1685","Georgia, USA"
"1686","Thorofare, NJ"
"1687","New York, USA"
"1688","Houston, TX"
"1689","Zimbabwe"
"1690","Rocky Mount, NC"
"1691","canada <U+0001F1E8><U+0001F1E6>"
"1692","Hokkaido, Japan"
"1693","Chicago, IL"
"1694","Atlanta, GA"
"1695","Phoenix, AZ"
"1696","Georgia"
"1697","Middle-Earth"
"1698","Bronx, NY"
"1699","Pittsburgh, PA"
"1700","Near Worcester, MA"
"1701","Charlotte, NC"
"1702","Oakland, CA"
"1703","Yucaipa, CA"
"1704","Wonderland"
"1705","houston, tx"
"1706","Reno, NV"
"1707","Chicago, IL"
"1708","United States"
"1709","Pineville, NC"
"1710","United States"
"1711","Vermont, USA"
"1712","Mukono, Uganda"
"1713","Boston"
"1714","Kentucky, USA"
"1715","Oklahoma City"
"1716","Iowa City, Iowa"
"1717","Myrtle Beach, SC"
"1718","Alexandria, Virginia"
"1719","Santa Barbara, CA"
"1720","Toronto, Ontario"
"1721","Pennsylvania, USA"
"1722","Habersham, GA"
"1723","Santa Teresa, NM"
"1724","Macon, GA"
"1725","Madison, WI"
"1726","Shiloh, Georgia"
"1727","United States"
"1728","USA"
"1729","Dallas, TX"
"1730","Rochester, NY"
"1731","cdc.gov/nceh & atsdr.cdc.gov"
"1732","United States"
"1733","Santa Barbara, CA"
"1734","Greensboro, NC"
"1735","United States"
"1736","Atlanta, GA"
"1737","Bella noches"
"1738","Cape May, NJ"
"1739","Pennsylvania, USA"
"1740","Lancaster County, PA"
"1741","North Carolina, USA"
"1742","Baltimore, Maryland"
"1743","New Haven, Connecticut"
"1744","Coeur d'Alene, ID"
"1745","MoCo "
"1746","Danbury, CT"
"1747","Baytown, TX"
"1748","Lancaster PA"
"1749","Portland Maine"
"1750","Georgia"
"1751","Samastipur, India"
"1752","Mobile, AL"
"1753","Huntsville, AL"
"1754","Kennesaw GA"
"1755","New York"
"1756","Baltimore, MD"
"1757","STL"
"1758","Collierville, TN"
"1759","Catoosa, OK"
"1760","Jonesboro, Ar"
"1761","Drunkville, Whiskeylandia "
"1762","North Carolina, USA"
"1763","Statesville, NC, USA"
"1764","Louisville, KY"
"1765","Texas, USA"
"1766","Arvada, CO, USA"
"1767","United States"
"1768","University of California "
"1769","Florida, USA"
"1770","Mount Pleasant, MI"
"1771","Dallas-Fort Worth"
"1772","Madison, NJ USA"
"1773","United States"
"1774","St Petersburg, FL"
"1775","Eldersburg,Maryland"
"1776","Dallas, TX"
"1777","Wilmington, il"
"1778","Kentucky, USA"
"1779","Ponca City, OK"
"1780","Chicago, IL"
"1781","Snellville, GA <U+2728>"
"1782","Mesa, AZ"
"1783","Pittsburgh, PA"
"1784","Gresham, OR"
"1785","Ontario Canada & Michigan USA"
"1786","USA"
"1787","United States"
"1788","Michigan, USA"
"1789","United States"
"1790","Florida, USA"
"1791","Canada"
"1792","Northeast"
"1793","San Antonio, TX"
"1794","P.O. Box 895, Bozeman, Montana"
"1795","Columbus"
"1796","Pennsylvania, USA"
"1797","Memphis, TN"
"1798","BAYAREA "
"1799","Atlanta, Georgia USA"
"1800","Hatboro, Pa"
"1801","KENTUCKY"
"1802","Philadelphia, PA"
"1803","Cleveland, OH"
"1804","Los Angeles, CA"
"1805","Annapolis, Md."
"1806","San Francisco, California"
"1807","PIttsburgh, PA"
"1808","San Francisco, CA"
"1809","Washington, DC"
"1810","deep in the heart of"
"1811","Tulsa, Oklahoma"
"1812","Mantua OH"
"1813","Easton, MD"
"1814","Georgia, USA"
"1815","Greensboro, NC"
"1816","Phoenix Arizona"
"1817","Louisville, CO"
"1818","St. Louis, Missouri"
"1819","Barrie, Ontario, Canada"
"1820","Miami"
"1821","Boston, MA"
"1822","Baltimore, MD"
"1823","Los Angeles, CA"
"1824","Milwaukee, WI"
"1825","Pittsburgh, PA"
"1826","Serenity Farm, SW Ohio."
"1827","Virginia, USA"
"1828","Charlotte, NC"
"1829","Washington, DC"
"1830","Virginia, USA"
"1831","United States"
"1832","Corpus Christi, Tx"
"1833","San Diego"
"1834","Tennessee, USA"
"1835","Virginia, USA"
"1836","Abilene, TX"
"1837","Denver, CO"
"1838","Spirit Lake, IA"
"1839","United States"
"1840","Helsinki, Finland."
"1841","Washington, D.C."
"1842","parker, co"
"1843","Springfield, OH"
"1844","Stamford, CT"
"1845","Springfield, Missouri, USA"
"1846","IN FORMATION"
"1847","jefferson city, missouri"
"1848","Omaha, NE"
"1849","504"
"1850","United States"
"1851","Oklahoma City, OK"
"1852","Pittsfield, MI"
"1853","Austin, TX"
"1854","League City, Texas"
"1855","New Delhi, India"
"1856","Denver, CO"
"1857","Louisiana, USA"
"1858","Washington, DC"
"1859","Philadelphia, PA"
"1860","California, USA"
"1861","UNITED STATES"
"1862","Canada"
"1863","New York, NY/Los Angeles, CA"
"1864","United States"
"1865","NEW New Jersey O7O87 "
"1866","NYC"
"1867","SaudiArabia - Jeddah"
"1868","Arkansas, USA"
"1869","San Diego, CA"
"1870","Cleveland, GA/Toledo, OH"
"1871","California, USA"
"1872","Minnesota"
"1873","Minnesota"
"1874","Rhode Island"
"1875","Nun Ya"
"1876","New York"
"1877","SJP<U+E01D><U+E01D><U+E01D><U+E01D><U+E01D><U+E01D> BR"
"1878","Springfield, MO"
"1879","Miami, FL"
"1880","New York, NY"
