"","x"
"11484","Texas, USA"
"11485","Westminster, MD"
"11486","NEW YORK"
"11487","Milwaukee"
"11488","Craryville, NY"
"11489","St. Louis"
"11490","México <U+2708> CDMX"
"11491","Toronto, Ontario"
"11492","Broward <U+2600>"
"11493","Angola, IN"
"11494","Charlotte "
"11495","East Side"
"11496","Dallas, TX"
"11497","GREECE"
"11498","Go Brooklyn...."
"11499","Canada"
"11500","Las Vegas, Nevada"
"11501","Illinois, USA"
"11502","Miami Beach, FL"
"11503","West Columbia, TX"
"11504","Dallas "
"11505","Plainville, MA"
"11506","804/254"
"11507","Santos <U+2708> Rio <U+2708> Vitória BR ®"
"11508","Somewhere Flourishing"
"11509","LA | MPLS"
"11510","Madison, WI"
"11511","Pinellas Park, FL"
"11512","Mexico"
"11513","Mercer County WV"
"11514","Washington, DC"
"11515","Pittsburgh"
"11516","Earth"
"11517","Angra dos Reis, Brasil"
"11518","Houston, TX"
"11519","<U+0001F3C0>"
"11520","Missouri, USA"
"11521","Raleigh, NC"
"11522","Guelph, Ontario"
"11523","Brooklyn"
"11524","los angeles, ca"
"11525","Annapolis, MD"
"11526","Gigi Hadid es mi Crush. "
"11527","El Paso, TX"
"11528","Brooklyn, NY"
"11529","NY | DC | UT (Yes, SLC, Utah)"
"11530","Tulsa, OK"
"11531","True North <U+0001F1E8><U+0001F1E6>"
"11532","Brooklyn"
"11533","Detroit, Michigan"
"11534","Somewhere in Michigan"
"11535","Brooklyn"
"11536","Mind ya bussines <U+0001F609>"
"11537","Monroe,Ohio"
"11538","Statesboro, GA"
"11539","Pennsylvania, USA"
"11540","Philadelphia, PA"
"11541","Sierra Vista, AZ"
"11542","Los Angeles, CA"
"11543","South City STL"
"11544","California, USA"
"11545","Bianca's Casa"
"11546","In my own world"
"11547","Maplewood, NJ"
"11548","Away From My Inhibitions..."
"11549","Canada"
"11550","moon"
"11551","Wichita, KS"
"11552","Co"
"11553","Dallas, TX"
"11554","Lake Charles, La."
"11555","Auburn, AL"
"11556","Cincinnati OH"
"11557","Distrito Federal, México"
"11558","Pennsylvania, USA"
"11559","somewhere ur not. "
"11560","Texas"
"11561","Bastia"
"11562","citronelle Alabama "
"11563","Stars and Stripes "
"11564","Long Island"
"11565","Lubbock, TX"
"11566","The Mitten "
"11567","On a Wave "
"11568","Houston, TX"
"11569","Springfield, MO"
"11570","Atlanta, GA"
"11571","Atlanta"
"11572","Orlando, FL"
"11573","Broward,FL"
"11574","LA."
"11575","Orion arm, Milky Way"
"11576","Virgin Islands, USA"
"11577","Yorkshire"
"11578","Fort Worth, TX"
"11579","Nanny State Australia"
"11580","Baltimore"
"11581","America"
"11582","Illinois, USA"
"11583","Baltimore, MD"
"11584","US BananaRepublic #NASTYWOMAN"
"11585","Saratoga Springs, NY"
"11586","AMERICA"
"11587","Miami, FL"
"11588","Dallas, TX"
"11589","Miami, FL"
"11590","Bayern, Deutschland"
"11591","United States"
"11592","Arlington, TX"
"11593","Jet Life"
"11594","Phoenix, AZ"
"11595","Probably at Work "
"11596","Pennsylvania, USA"
"11597","Ann Arbor, MI"
"11598","Detroit, MI"
"11599","New York, NY"
"11600","Mississippi"
"11601","Kagoshima-shi, Kagoshima"
"11602","Stone Mountain, GA"
"11603","Raleigh, NC"
"11604","Marquette, MI"
"11605","Houston, TX"
"11606","Atlanta, GA"
"11607","Saskatchewan, Canada"
"11608","Pigeon Forge, TN"
"11609","dollangangland"
"11610","New York"
"11611","Washington, DC"
"11612","Beaumont, TX"
"11613","Lauderhill, FL"
"11614","NY"
"11615","Georgia, USA"
"11616","MinneSNOWTa"
"11617","Madison Heights, MI"
"11618","Illinois"
"11619","Philly/New York City"
"11620","Georgia, USA"
"11621","Southern California"
"11622","Accra, Ghana"
"11623","United States"
"11624"," alabama <U+0001F54A>"
"11625","Jackson, TN"
"11626","Philly "
"11627","United States"
"11628","Henry Co., South of Stankonia"
"11629"," The Ville/ Rancho Cucamonga"
"11630","Montgomery, AL"
"11631","Northwest Missouri State"
"11632","Ontario, Canada"
"11633","Fairborn, Ohio"
"11634","Long Island, New York"
"11635","Chicago, IL"
"11636","Maryland, USA"
"11637","Queens, NY"
"11638","Wisconsin"
"11639","Heaven on Earth aka East Texas"
"11640","Rocky Mountains"
"11641","Clarksville, TN"
"11642","NYC | Fillory | Wakanda "
"11643","Donostia"
"11644","Nevada, USA"
"11645","United States"
"11646","Ft.Belvoir,Va"
"11647","Roaming.."
"11648","Chicago"
"11649","Loja, Ecuador"
"11650","Gainesville, FL"
"11651","St Paul, MN"
"11652","Atlanta, GA"
"11653","United States"
"11654","Missouri"
"11655","Gatesville, TX"
"11656","San Antonio, TX"
"11657","Orange, TX"
"11658","Pennsylvania, USA"
"11659","Apple Valley CA"
"11660","San Marcos & Houston "
"11661","ohio"
"11662","Selma, AL"
"11663","Kansas City"
"11664","Silicon Valley"
"11665","Monsey, NY"
"11666","New York, NY"
"11667","New York, NY"
"11668","Colorado, USA"
"11669","Hoboken, NJ"
"11670","New York"
"11671","Vancouver, BC, Canada"
"11672","Boston, MA"
"11673","Twentynine Palms, CA"
"11674","Cali <U+2708><U+FE0F> Nevada, USA"
"11675","Manhattan, NY"
"11676","845, NY"
"11677","La Jolla, San Diego"
"11678","East Bay NorCal USA"
"11679","Anywhere, United States"
"11680","South Carolina, USA"
"11681","City of Joy "
"11682","Houston, TX"
"11683","San Antonio, TX"
"11684","Fort Hood, TX"
"11685","Louisville, KY."
"11686","Arizona "
"11687","Mexique"
"11688","Detroit (ish), Mi"
"11689","North Philadelphia, USA"
"11690","Johnston, South Carolina"
"11691","Austin, TX"
"11692","faded<U+0001F32C><U+FE0F>"
"11693","Mars"
"11694","McAllen, TX"
"11695","Indiana, USA"
"11696","Thibodaux, LA"
"11697","Mid-Atlantic"
"11698","West Virginia, USA"
"11699","chicago"
"11700","Prineville, OR"
"11701","30,000 ft up"
"11702","San Francisco"
"11703","The Bronx, New York"
"11704","New Orleans, LA"
"11705","Las Vegas"
"11706","Louisville Kentucky "
"11707","ATL. "
"11708","Newark, NJ"
"11709","Somewhere w/ PAT <U+0001F48D><U+0001F5A4> ."
"11710","Bronx, NY"
"11711","Rancho Cucamonga, CA"
"11712","Minnesota, USA"
"11713","New York, USA"
"11714","Los Angeles, CA"
"11715","Minneapolis, MN"
"11716","Ohio, USA"
"11717","Calgary, Alberta"
"11718","New York, USA"
"11719","Miami. UK born & raised."
"11720","Sacramento, CA"
"11721","LaFayette, GA"
"11722","Bellevue, Ohio"
"11723","detroit, USA"
"11724","Constanly Getting <U+303D><U+FE0F>ONEY"
"11725","Boston, MA"
"11726","Nashville, TN"
"11727","Colorado Springs, CO"
"11728","Stankonia"
"11729","Madhouse On Madison"
"11730","Sugar Land Texas"
"11731","Charleston, SC"
"11732","Pennsylvania, USA"
"11733","Philly"
"11734","United States"
"11735","Atlanta, GA"
"11736","In My Bag"
"11737","Southwest, Washington"
"11738","switzerland"
"11739","Toronto, Ontario"
"11740","NINE ONE NINE "
"11741","Toronto, Ontario"
"11742","Georgia, USA"
"11743","Alabama, USA"
"11744","Ridgewood, Queens"
"11745","Michigan, USA"
"11746","Nairobi, Boston, Dallas"
"11747","Houston, TX"
"11748","sol at luna"
"11749","Oklahoma City, OK"
"11750","Greensboro, NC"
"11751","Tampa, FL"
"11752","Kenosha, WI"
"11753","Dallas, TX (Oak Cliff)"
"11754","BBB"
"11755","Worst Case Ontario "
"11756","Toronto, Ontario"
"11757","Oklahoma"
"11758","Iowa, USA"
"11759","On my throne"
"11760","Jersey "
"11761","Bladenboro"
"11762","Holland, OH"
"11763","Brooklyn, NY"
"11764","Minnesota, USA"
"11765","Dallas, TX"
"11766","New Jersey, USA"
"11767","Cleveland, OH"
"11768","wick"
"11769","Orlando, FL"
"11770","Massachusetts, USA"
"11771","Accra, Ghana"
"11772","dm(v)"
"11773","Wiltshire"
"11774","919 - 910 - 919"
"11775","NY"
"11776","Triad Area, NC, USA, Earth"
"11777","NJ"
"11778","Kawanopaado"
"11779","USA"
"11780","Modesto(EvenWhenImByMyself)"
"11781","Laurelindórenan"
"11782","Indian Rocks Beach, FL"
"11783","Milton, Vermont "
"11784","San Antonio, Texas"
"11785","katy, tx"
"11786","Carlilse aka The Hill"
"11787","Washington, DC"
"11788","Washington DC  "
"11789","Dubuque, IA"
"11790","Indiana, USA"
"11791","North London, England "
"11792","Minneapolis, MN"
"11793","Delaware"
"11794","Lawrence KS"
"11795","Clarinda, IA"
"11796","Chicago"
"11797","Raleighhhh"
"11798","Fredericton, New Brunswick"
"11799","Where talent meets timing"
"11800","Montpelier, VT"
"11801","Georgia, USA"
"11802","California, USA"
"11803","Bristol, England"
"11804","Stockton"
"11805","In My Bag, Broward"
"11806","Atlanta, GA by way of Jamrock"
"11807","Nowhere close"
"11808","Toledo, OH"
"11809","Somewhere in America"
"11810","Bronx, NY"
"11811","New York City."
"11812","Georgia"
"11813","Ontario, Canada"
"11814","Alaska, USA"
"11815","lutteo | ruggarol"
"11816","Wisconsin, USA"
"11817","GettingMoneyyyyy"
"11818","Atlanta, GA "
"11819","Somewhere Stacking Bread<U+0001F4B8>"
"11820","Naptown IN"
"11821","Atlanta"
"11822","Massachusetts, USA"
"11823","Scotland"
"11824","North Carolina, USA"
"11825","Tennessee, USA"
"11826","Las Vegas, NV"
"11827","San Antonio, TX"
"11828","Jersey City x Soundview"
"11829","Prescott, Arizona"
"11830","United States"
"11831","Hayward, CA"
"11832","Bethel Park, PA"
"11833","Maldonado, Uruguay"
"11834","Los Angeles, CA"
"11835","DFW"
"11836","Saint Paul, MN"
"11837","Harper Woods, MI"
"11838","Clifton Heights, PA"
"11839","Florida, USA"
"11840","Winnipeg, Canada "
"11841","South Carolina"
"11842","Cleveland, OH"
"11843","Winnipeg, Canada"
"11844","Massachusetts, USA"
"11845","University of Illinois"
"11846","Spring Hill, TN"
"11847","D.C."
"11848","Canada"
"11849","Corregidora, Querétaro Arteaga"
"11850","Kansas City, MO"
"11851","Huntsville, AL"
"11852","Washington, DC"
"11853","versailles, KY"
"11854","Forney, TX"
"11855","San Antonio, TX"
"11856","Pittsburgh, PA"
"11857","Maryland, USA"
"11858","jersey "
"11859","Indiana, USA"
"11860","Halifax, Nova Scotia"
"11861","Arlington, TX"
"11862","Boca Raton, FL"
"11863","Florida, USA"
"11864","Massachusetts, USA"
"11865","Easy Street "
"11866","New York, NY"
"11867","Washington, DC"
"11868","Massachusetts, USA"
"11869","Troy, NY"
"11870","Louisiana, USA"
"11871","Lawrence, IN"
"11872","Fort Pierce, FL"
"11873","Duluth, MN"
"11874","Roanoke Virginia"
"11875","Narnia"
"11876","Ceres, CA"
"11877","Earth"
"11878","Jersey Shore"
"11879","United States"
"11880","Lund  British Columbia Canada"
"11881","NJ"
"11882","Southwest Missouri"
"11883","Duffield, VA"
"11884","Upstate NY"
"11885","Connecticut, USA"
"11886","Canada"
"11887","Las Vegas, NV"
"11888","Ypsilanti, MI"
"11889","France. Souvent dans la Lune."
"11890","Florida, USA<U+26F3><U+FE0F><U+0001F334>"
"11891","Buffalo, NY"
"11892","Bethesda, Maryland"
"11893","Laurinburg, NC"
"11894","Florida, USA"
"11895","Florida, USA"
"11896","United States"
"11897","Adrian, Michigan"
"11898","USA"
"11899","Charlotte, NC"
"11900","Atlanta, GA"
"11901","Pella, IA"
"11902","MKE/CHI/Buckhead, Ga <U+0001F3E0>"
"11903","United States"
"11904","Cleveland, OH"
"11905","colbert ga"
"11906","clouds"
"11907","canada"
"11908","The Moon"
"11909","Tarrytown, NY"
"11910","Philadelphia, PA"
"11911","Drought ended, NY"
"11912","Ireland"
"11913","Montgomery, AL"
"11914","Marion, NC"
"11915","Resident of planet Earth"
"11916","Japan"
"11917","Maryland, USA"
"11918","New York, NY"
"11919","US East Coast"
"11920","Akron, Ohio, USA"
"11921","Portsmouth, NH"
"11922","New Jersey, USA"
"11923","United States"
"11924","Indiana, USA"
"11925","houston."
"11926","Alabama"
"11927","North West, England"
"11928","Neenah, WI"
"11929","houston "
"11930","Wilmington, NC"
"11931","Scotland"
"11932","Buenos Aires, Argentina"
"11933","Scotland"
"11934","Barquisimeto, Venezuela"
"11935","Cloverdale"
"11936","Ohio, USA"
"11937","Delco "
"11938","United States"
"11939","Kentucky, USA"
"11940","Milwaukee, WI"
"11941","Lyon, France"
"11942","The Firey Pits of Hell"
"11943","Australia"
"11944","Earth "
"11945","Mount Pleasant, SC"
"11946","Caracas"
"11947","Wiltshire"
"11948","Je suis globaliste"
"11949","Bompton, CA "
"11950","Lima Peru"
"11951","USA"
"11952","Rehoboth Beach, DE"
"11953","Arizona, USA"
"11954","Oklahoma City, OK"
"11955","Atlanta, GA"
"11956","Sacramento, CA"
"11957","M"
"11958","Not Affiliated with The LEGO Group"
"11959","Huesca"
"11960","Chicago"
"11961","denver, colorado "
"11962","Bowhill, Cardenden, Fife"
"11963","Salina, KS"
"11964","Canada"
"11965","East of Zanzibar"
"11966","United States"
"11967","Arizona, US"
"11968","New Zealand"
"11969","BCD | PHL"
"11970","NY/STL/SYD/BSB/NJ"
"11971","Connecticut"
"11972","America"
"11973","New Jersey, USA"
"11974","swamp"
"11975","Canada"
"11976","United States"
"11977","Steubenville, OH"
"11978","Crystal, Minnesota"
"11979","Saint Andrews, Scotland"
"11980","Tayport, Scotland"
"11981","St Andrews"
"11982","MY"
"11983","Ourense"
"11984","South Carolina, USA"
"11985","Dubai"
"11986","Grenoble, France"
"11987","Pikeville, NC"
"11988","Texas, USA"
"11989","West Dallas "
"11990","Somewhere being cute<U+2764><U+FE0F>"
"11991","Israel"
"11992","los angeles "
"11993","Florida"
"11994","San Jose, CA"
"11995","London"
"11996","California"
"11997","Arlington, TX"
"11998","Pennsylvania, USA"
"11999","Mystic Falls/New Orleans <U+2708>"
"12000","Texas, USA"
"12001","Virginia, USA"
"12002","Oklahoma, USA"
"12003","North Carolina, USA"
"12004","Monroe, LA"
"12005","Hollywood, FL"
"12006","Chicago Ridge"
"12007","Central College"
"12008","Los Angeles, CA."
"12009","Midwest"
"12010","Amman will always be loved"
"12011","Iowa, USA"
"12012","Hamilton ON, Canada"
"12013","california"
"12014","out the mix .."
"12015","LDN"
"12016","Cornwall"
"12017","St. Louis"
"12018","East Los Angeles, CA"
"12019","Modesto"
"12020","New York, NY"
"12021","Eskilstuna, Sverige"
"12022","north"
"12023","Canada"
"12024","New Haven, CT"
"12025","Orlando, FL"
"12026","Norfolk, VA"
"12027","UC Davis"
"12028","Monterrey, Nuevo León"
"12029","Miami"
"12030","SAITAMA"
"12031","Michigan, USA"
"12032","Memphis"
"12033","VA "
"12034","Dusseldorf"
"12035","Texas, USA"
"12036","California"
"12037","Louisiana, USA"
"12038","<U+0001F33B>NW PA Trump Country USA<U+0001F33B>"
"12039","Minneapolis, MN"
"12040","where ever my shawties at!!"
"12041","Coushatta, LA"
"12042","booth"
"12043","Queens, NY"
"12044","San Diego, CA"
"12045","Canada"
"12046","Austin, TX"
"12047","Oakland, CA"
"12048","<U+0001F914>"
"12049","California"
"12050","Los Angeles"
"12051","pink lake"
"12052","Houston"
"12053","Tallahassee, FL"
"12054","Samara, Russia"
"12055","Sylmar, Los Angeles"
"12056","Durham, NC"
"12057","Louisiana, United States"
"12058","Moscow, ID"
"12059","Las Vegas ,Nevada "
"12060","United States"
"12061","New York, USA"
"12062","Houma, LA"
"12063","<U+65E5><U+672C>"
"12064","Atlanta, GA"
"12065","Miami, FL"
"12066","Arizona, US"
"12067","Los Angeles, CA"
"12068","Alabama"
"12069","shidler, OK"
"12070","Hollywood Forever Cemetery"
"12071","Kissimmee, FL"
"12072","Louisiana, USA"
"12073","New York, USA"
"12074","New York, NY"
"12075","Nevada, USA"
"12076","214"
"12077","<U+0421><U+0430><U+043C><U+0430><U+0440><U+0430>"
"12078","Ohio, USA <U+0001F1FA><U+0001F1F8><U+FE0F>"
"12079","Ohio, USA"
"12080","Houston, TX"
"12081","Ventura, CA"
"12082","over de regenboogbrug! "
"12083","NYC"
"12084","Jocotepec, Jalisco"
"12085","localhost"
"12086","Las Vegas, Nevada"
"12087","South Florida, USA"
"12088","United States"
"12089","SoCal"
"12090","harlem"
"12091","In the 309 or 901 "
"12092","Veracruz de Ignacio de la Llave, México"
"12093","United States"
"12094","Reno, NV"
"12095","Fort Lauderdale, FL"
"12096","Iowa, USA"
"12097","Manchester, England"
"12098","RockHill,SC"
"12099","California"
"12100","Mason City, IA"
"12101","Victoria, Australia"
"12102","Sun City, CA"
"12103","Washington, USA"
"12104","San Antonio, TX"
"12105","New York"
"12106","Memphis, TN"
"12107","Boston, MA"
"12108","Louisiana, USA"
"12109","tempe,az"
"12110","Los Angeles"
"12111","Argentina"
"12112","Ohio, USA"
"12113","Arizona, USA"
"12114","Brownsville , Tx "
"12115","San Diego, CA"
"12116","Las Vegas, NV"
"12117","North Carolina, USA"
"12118","NJ"
"12119","Houston, TX"
"12120","Texas, USA"
"12121","kylelowecreative(a)gmail.com"
"12122","Cullman, AL"
"12123","AVA Resident <U+0001F4CD>"
"12124","California, USA"
"12125","Pullman, WA"
"12126","Detroit, MI"
"12127","California"
"12128","Montreal, Canada"
"12129","United States"
"12130","We the people,....shall not be infringed"
"12131","Pasadena, CA"
"12132","Salinas, CA"
"12133","Oklahoma, USA"
"12134","head"
"12135","Texas"
"12136","Elizabethtown, PA"
"12137","Long Beach, CA"
"12138","Kitchener, Ontario"
"12139","Kansas City, MO"
"12140","Nuevo León, México"
"12141","Washington State"
"12142","United States"
"12143","Nampa, ID"
"12144","Fresno, California"
"12145","Houston, TX"
"12146","Springfield, MO"
"12147","Monterrey, Nuevo León"
"12148","215totha602"
"12149","California, USA"
"12150","Ashland, OR"
"12151","Corpus Christi, TX"
"12152","Elizabeth City, NC"
"12153","México"
"12154","Doha, Qatar"
"12155","Newark Delaware"
"12156","New York, NY"
"12157","The Fire Swamp"
"12158","California, USA"
"12159","Bulgaria"
"12160","Texas"
"12161","USA"
"12162","Chicago"
"12163","Bolivar, Mo."
"12164","South Yuba City, CA"
"12165","<U+0001F4CD>Earth"
"12166","Las Vegas, NV"
"12167","Atlanta, GA"
"12168","USA"
"12169","United States"
"12170","California"
"12171","Chicago, IL"
"12172","United States"
"12173","Torrance, CA"
"12174","Louisiana, USA"
"12175","Texas, USA"
"12176","Vulcan, Alberta"
"12177","California"
"12178","lost "
"12179","Pennsylvania, USA"
"12180","Richmond, CA"
"12181","the gym"
"12182","Salinas CA"
"12183","England, United Kingdom"
"12184","El Paso, Tx"
"12185","United states"
"12186","Toronto"
"12187","Austin, TX"
"12188","Canada, Ottawa "
"12189","North Carolina, USA"
"12190","Kansas<U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F>"
"12191","New Delhi"
"12192","Orange, TX"
"12193","Mississippi, USA"
"12194","Brooklyn, NY"
"12195","Lima-Peru"
"12196","Littleton, NC "
"12197","Las Vegas"
"12198","sleeping"
"12199","Tucson, AZ"
"12200","At the court hooping"
"12201","Carrollton, GA"
"12202","Monterrey, Nuevo León<U+0001F304>"
"12203","St Louis, MO"
"12204","Ohio"
"12205","prob asleep"
"12206","Houston, TX"
"12207","#THASIPP<U+0001F4CD>"
"12208","United States"
"12209","Maine "
"12210","connecticut"
"12211","Tallahassee, FL"
"12212","Venice, Los Angeles"
"12213","South Carolina, USA"
"12214","Los Angeles, CA"
"12215","Dallas / Atlanta "
"12216","NYC"
"12217","Fort Worth, TX"
"12218","Oakland, CA"
"12219","Costa Rica<U+0001F1E8><U+0001F1F7>"
"12220","Los Angeles, CA"
"12221","Greater Third Ward, Houston"
"12222","chicago, il"
"12223","México"
"12224","Sunnyside Tx "
"12225","Houston, TX"
"12226","nyc"
"12227","Canada"
"12228","Long Beach, CA"
"12229","BEASTIE BOYS VOICE: KICK IT"
"12230","lost but not in japan"
"12231","MEXICO"
"12232","BT 18/11/13 ~ PT 18/02/17. "
"12233","Atlanta, GA"
"12234","Markham, Ontario"
"12235","Kentucky, USA"
"12236","UK"
"12237","Los Angeles, CA"
"12238","Tabasco, México"
"12239","Omaha, NE"
"12240","New York, NY"
"12241","Minneapolis, MN"
"12242","Cloppenburg und überall."
"12243","Sonora"
"12244","Niagara Falls, NY"
"12245","Colorado Springs, CO"
"12246","Oregon, USA"
"12247","Canadá "
"12248","Montclair, NJ"
"12249","Brooklyn, NY"
"12250","West End-Cobb Town, AL"
"12251","Sequatchie, TN"
"12252","Otra Órbita  <U+0001F680>"
"12253","San Jose, CA (Silicon Valley)"
"12254","Idaho"
"12255","TALLAHASSEE, FLORIDA "
"12256","Texas"
"12257","<U+26C5><U+FE0F>337/225 TAKEOVA<U+26C5><U+FE0F>"
"12258","Detroit, MI"
"12259","Zacatecas, México"
"12260","Texas, USA"
"12261","Alabama, USA"
"12262","Houston, TX"
"12263","Florida, USA"
"12264","Belly"
"12265","7Rings"
"12266","Lakeland, FL"
"12267","Sunny California"
"12268","NYC"
"12269","Venezuela"
"12270","Edmond, OK"
"12271","Australia"
"12272","Vallejo"
"12273","Idaho, USA"
"12274","Xenia,Ohio"
"12275","Long Island, NY "
"12276","California"
"12277","Memphis, TN"
"12278","Depok, Jawa Barat"
"12279","UCLA"
"12280","USA"
"12281","Earth"
"12282","with your dog"
"12283","; riabuzz ;"
"12284","Winnipeg, Manitoba"
"12285","Washington, USA"
"12286","México"
"12287","Kenosha, WI"
"12288","Yuba City, CA"
"12289","Agoura Hills, CA"
"12290","Toronto, Ontario, Canada"
"12291","A Fine Line "
"12292","México"
"12293","Swedesboro, NJ"
"12294","Bronx "
"12295","Mobile, AL"
"12296","Argentina"
"12297","California "
"12298","Twentynine Palms, CA"
"12299","South Carolina, USA"
"12300","multifandom / fan account "
"12301","montreal"
"12302","USA"
"12303","Distrito Federal, México"
"12304","Oregon, USA"
"12305","wit my daddy<U+0001F445>"
"12306","Atlanta, GA"
"12307","Pinterest #CDCwhistleblower"
"12308","<U+0001F1FA><U+0001F1FE>"
"12309","Los Angeles, CA"
"12310","San Juan, Argentina"
"12311","Ontario"
"12312","Inglewood, CA"
"12313","Anywhere"
"12314","Monroe."
"12315","USA"
"12316","MAGA CENTCOM  #KAG<U+0001F1FA><U+0001F1F8>"
"12317","Los Angeles, CA"
"12318","North Carolina"
"12319","United States"
"12320","Iowa, USA"
"12321","Chile"
"12322","Los Angeles & San Diego, Ca "
"12323","King's Landing"
"12324","Indiana, USA"
"12325","Los Angeles, CA"
"12326","Washington, USA"
"12327","843<U+2708><U+FE0F>864"
"12328","Fresno, CA"
"12329","Mexico City           Canadá"
"12330","Guadalajara, Jalisco, Mèxico."
"12331","Argentina"
"12332","New York, USA"
"12333","Hampton, VA"
"12334","Los Angeles, CA"
"12335","JB follow me [09/03/16 8:48] <U+2661>"
"12336","México"
"12337","East Tennessee"
"12338","United States"
"12339","Small Town, U.S.A. "
"12340","Memphis, TN"
"12341","San Antonio, TX"
"12342","East oakland Ca"
"12343","Hayward, CA"
"12344","Texas, USA"
"12345","Fort Myers, FL"
"12346","San Jose, CA"
"12347","Washington, DC"
"12348","Tokyo"
"12349","Orange County"
"12350","France"
"12351","Massachusetts, USA"
"12352","Winnipeg, Manitoba"
"12353","Ypsilanti, MI"
"12354","United States"
"12355","Los Angeles, CA"
"12356","San Francisco, CA"
"12357","Mississippi, USA"
"12358","USA"
"12359","Everywhere u are NOT"
"12360","Prairieville, LA"
"12361","Mississippi, USA"
"12362","Louisiana, USA"
"12363","Chapel Hill, NC"
"12364","Georgia, USA"
"12365","Radford, VA"
"12366","Goose Creek, SC"
"12367","Chicago"
"12368","Roswell, NM"
"12369","Mount Holly, NJ"
"12370","San Jose, CA"
"12371","Essex"
"12372","Salisbury, NC"
"12373","Swepsonville, NC"
"12374","Austin, TX"
"12375","Greenwood, IN"
"12376","New York, NY"
"12377","Indiana"
"12378","Parkton, NC"
"12379","Omaha, NE"
"12380","Houston, TX"
"12381","broward"
"12382","Atlanta, GA"
"12383","Schofield, Wisconsin"
"12384","Nowhere"
"12385","Nashville"
"12386","Meridian, MS"
"12387","Under bitches skin"
"12388","Michigan, USA"
"12389","Atlanta, GA"
"12390","United States"
"12391","Queens, NY"
"12392","Warner Robins, GA"
"12393","DFW, TX"
"12394","lockport, il"
"12395","black america"
"12396","Chicago, Illinois"
"12397","Hot Springs Village, AR"
"12398","Massachusetts, USA"
"12399","South Texas"
"12400","Vallejo, CA"
"12401","Jackson, MS"
"12402","Sedona, AZ"
"12403","Kirk"
"12404","601"
"12405","Tyler, TX"
"12406","9J0"
"12407","wv"
"12408","Jamaica"
"12409","McKinney, TX"
"12410","Orange, CA"
"12411","wee woo machine"
"12412","Atlanta, GA"
"12413","Mexico"
"12414","West Virginia, USA"
"12415","west valley city, utah"
"12416","Ohio, USA"
"12417","Florida, USA"
"12418","Pre: 30.318435,-81.7005"
"12419","Cleveland Ohio"
"12420","Boise, ID"
"12421","AKRON OHIO USA"
"12422","new york"
"12423","HTX"
"12424","O. V. O. X. O. "
"12425","United States"
"12426","Gifford, FL"
"12427","trans af"
"12428","South Carolina, USA"
"12429","Clewiston, FL"
"12430","Laplace, LA"
"12431"," Jesus"
"12432","BDG"
"12433","Broken Arrow, OK"
"12434","Pennsylvania, USA"
"12435","Pittsburgh, PA"
"12436","Baltimore"
"12437","Winderemere, FL"
"12438","409"
"12439","California, USA"
"12440","chicago"
"12441","BR,LA"
"12442","On His Mind"
"12443","New York, USA"
"12444","Los Angeles, CA"
"12445","Florida, USA"
"12446","Canada"
"12447","Cave Creek, AZ"
"12448","Winston-Salem, NC"
"12449","San Marcos, TX"
"12450","NYC <U+2708><U+FE0F> LA"
"12451","Cleveland"
"12452","lol"
"12453","Montgomery, AL"
"12454","Jacksonville, IL"
"12455","Louisiana, USA"
"12456","Pace, FL"
"12457","Maryland, USA"
"12458","RIP Adrianna "
"12459","717"
"12460","Anjaney Nagar Belgaum"
"12461","Breckenridge, CO"
"12462","Salt Lake City, UT"
"12463","newburgh x oneonta * they/them"
"12464","Paterson, NJ"
"12465","rest easy big brother<U+0001F47C><U+0001F3FD>"
"12466","Georgia, USA"
"12467","Los Angeles, CA"
"12468","Inwood, Iowa"
"12469","NYC via DAY"
"12470","Canada"
"12471","California"
"12472","Earth "
"12473","Toledo, OH"
"12474","Missouri, USA"
"12475","Philadelphia, PA"
"12476","San Diego, TX"
"12477","everywhere"
"12478","Texas, USA"
"12479","United States"
"12480","Auburn, AL"
"12481","Newark, NJ"
"12482","Florida, USA"
"12483","Con tu papi "
"12484","Wilmington, MA"
"12485","Allen, Oklahoma "
"12486","Boston, MA"
"12487","Whitefish, MT"
"12488","Heavener, OK"
"12489","Valdosta, GA"
"12490","California, USA"
"12491","OZ"
"12492","Biggar, Saskatchewan"
"12493","New York"
"12494","Slovenia"
"12495","Canada"
"12496","Columbus, OH"
"12497","Key West, FL"
"12498","Nuevo León, Mexico"
"12499","Philadelphia, PA"
"12500","trap house"
"12501","Chicago"
"12502","Dallas"
"12503","Texas, USA"
"12504","Sturgis, MI"
"12505","Erin, Ontario"
"12506","Los Angeles, CA"
"12507","neocity<U+2661>"
"12508","Columbus, OH"
"12509","Monterey, CA"
"12510","Syracuse, NY"
"12511","Fort Worth, TX"
"12512","New York, NY"
"12513","Los Angeles, CA"
"12514","Chandler, AZ"
"12515","en el centro de la tierra. A.S"
"12516","MARS"
"12517","USA"
"12518","Wisconsin, USA"
"12519","Meridian, MS"
"12520","Griswold, CT"
"12521","Oklahoma City, OK"
"12522","Utah, USA"
"12523","New Orleans, LA"
"12524","New Orleans, LA"
"12525","Massachusetts, USA"
"12526","Northern California"
"12527","California, USA"
"12528","Las Vegas"
"12529","In the Gym"
"12530","Nashville, TN U.S.A."
"12531","Texas, USA"
"12532","Texas, USA"
